"cislo strany","nazov strany","cislo kandidata",meno,priezvisko,tituly,vek,povolania,mesto
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",34,Anikó,Nagyová,Bc.,26,ekonómka,Zemné
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",35,Ondrej,Fajd,,53,podnikateľ,Belina
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",36,Roland,Nadický,,30,elektrikár,"Malá Tŕňa"
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",37,Tibor,Hloska,,43,"telekomunikačný technik",Trnávka
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",38,Ladislav,Kovács,,44,podnikateľ,Fiľakovo
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",39,Nikoleta,Orvošová,,27,právnička,Komárno
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",40,Zsolt,Szalay,,38,"kontrolór kvality","Zlatná na Ostrove"
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",41,Jozef,Mihály,,34,pedagóg,Šurice
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",42,Norbert,Bacskai,,34,mechanik,Černochov
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",43,Veronika,Zsolnayová,,26,"špeciálna pedagogička",Baka
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",44,Jozef,Brauis,Ing.,26,"bezpečnostný manažér",Gemer
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",45,Edita,"Riczo Pribéková",,26,predavačka,"Malý Kamenec"
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",46,Judita,Nagyová,Bc.,60,"sociálna pracovníčka","Trhová Hradská"
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",47,Gellért,Mag,Bc.,24,"bezpečnostný manažér","Rimavská Sobota"
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",48,Monika,Ragányová,,33,opatrovateľka,Dobrá
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",49,Janka,Cimoradská,Mgr.,54,"majsterka prevádzky",Bratislava
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",50,Mikuláš,Krivánsky,,65,dôchodca,Košice
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",51,Alojz,Rigó,,26,"marketingový manažér cestovného ruchu","Kostolné Kračany"
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",52,Tímea,Oroszlányová,,39,elektrotechnička,Vinica
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",53,Éva,"Várady Gál",,40,"administratívna pracovníčka",Búč
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",54,Imrich,Hegyi,,60,podnikateľ,Fiľakovo
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",55,Szilárd,Bugár,,42,poštár,"Malé Dvorníky"
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",56,Robert,Zupko,,51,"slobodný umelec",Fiľakovo
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",57,Ján,Orvoš,,69,podnikateľ,Komárno
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",58,Ladislav,Füzes,,39,"pracovník bezpečnostnej služby",Drienovec
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",59,Ľudovít,Szabó,,49,podnikateľ,"Trhová Hradská"
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",60,Magdaléna,Danková,,41,"finančná poradkyňa",Sečianky
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",61,Sándor,Juhász,,51,elektrotechnik,Pavlová
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",62,Zuzana,Ádámová,,51,ekonómka,Šurice
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",63,Ján,Allarám,,50,"technický manažér",Šahy
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",64,Gyöngyike,Kovácsová,,45,podnikateľka,Večelkov
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",65,Štefan,Sallai,,48,rušňovodič,"Malý Kamenec"
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",66,Eva,Kolberová,,23,študentka,"Dunajská Streda"
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",67,Erika,Ádámová,,46,podnikateľka,Šurice
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",68,Zoltán,Takács,,28,"zdravotný asistent","Dunajská Streda"
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",69,Tomáš,Buris,,37,strojár,Vinica
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",70,Mária,Munková,,44,operátorka,"Dvory nad Žitavou"
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",71,Michal,Pankovics,,63,dôchodca,Košice
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",72,Valér,Viderman,,35,krupiér,Kameničná
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",73,Ladislav,Gulyás,,47,"programátor CNC-strojov",Fiľakovo
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",74,Tibor,Szeles,,33,technik,Komárno
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",75,Bianka,Béresová,,21,kozmetička,Hosťovce
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",76,Tünde,Tóthová,,37,operátorka,"Dunajská Streda"
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",77,Otto,Kluka,,25,mechanik,Tachty
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",78,Timea,Zsilinská,,43,dôchodkyňa,Zemplín
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",79,Imrich,Zsemlye,,47,živnostník,"Dolné Saliby"
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",80,Ladislav,Ádám,,56,"stavebný technik",Šurice
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",81,Norbert,Janetka,,26,"zachovávateľ tradícií",Komárno
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",82,Judita,Bozó,,28,aranžérka,"Nová Bašta"
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",83,Mária,Abaháziová,,41,strojníčka,Vojka
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",84,Attila,Béda,Ing.,77,dôchodca,Bratislava
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",85,Gabriel,Pál,,30,"administratívny pracovník",Fiľakovo
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",86,Henrieta,Vámos,,42,opatrovateľka,Biel
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",87,Evelína,Kissová,,29,chemička,Šaľa
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",88,Mikuláš,Sokol,,52,"vodič autobusu",Zemplín
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",89,Adrián,Bášti,,26,konštruktér,Tachty
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",90,Július,Kovač,,46,"vedúci servisu",Belina
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",91,Ladislav,Wágner,,30,ošetrovateľ,"Kráľovský Chlmec"
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",92,Iveta,Horváthová,,49,predavačka,Nána
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",93,Tibor,Rácz,,39,automechanik,Čamovce
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",94,Michal,Kišš,,56,"prekládkový pracovník",Strážne
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",95,Gabriel,Agócs,,29,stolár,Čamovce
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",96,Iveta,Baloghová,,46,"obchodná zástupkyňa","Streda nad Bodrogom"
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",97,Mária,Silliková,,28,operátorka,"Dunajská Streda"
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",98,Melinda,Menyhértová,,36,kaderníčka,Fiľakovo
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",99,Ján,Szűcs,,42,zootechnik,"Zemianska Olča"
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",100,János,Sárközi,,42,"manažér kultúry","Svätý Peter"
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",101,Helena,Šutková,,59,"vedúca farmaceutická laborantka",Bratislava
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",102,Róbert,Baláž,,49,nástrojár,Fiľakovo
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",103,Norbert,Mészáros,,52,dôchodca,"Klin nad Bodrogom"
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",104,Patrik,Juhász,,24,"mechanik počítačových sietí",Čamovce
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",105,Zuzana,Ádámová,,29,cukrárka,Šurice
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",106,Eva,Nešťáková,,47,predavačka,Fiľakovo
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",107,Andrea,Menyhértová,,32,vychovávateľka,Fiľakovo
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",108,Róbert,Ádám,,50,nezamestnaný,Šurice
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",109,Angela,Darócziová,,55,upratovačka,"Veľký Kamenec"
9,"Maďarská kresťanskodemokratická aliancia - Magyar Kereszténydemokrata Szövetség",110,Silvia,Nistelbergerová,,38,sanitárka,"Veľké Trakany"
10,"VZDOR - strana práce",1,Stanislav,Pirošík,,27,"projektový manažér tepelných izolácií","Valaská Dubová"
10,"VZDOR - strana práce",2,Miroslav,Pomajdík,Mgr.,29,robotník,Arnutovce
10,"VZDOR - strana práce",3,Martin,Zeleňák,Ing.,31,"drevársky inžinier",Chotča
10,"VZDOR - strana práce",4,Jozef,Vacula,"Mgr. art.",26,nezamestnaný,Likavka
10,"VZDOR - strana práce",5,Martin,Jágrik,,34,robotník,"Považská Bystrica"
10,"VZDOR - strana práce",6,Branislav,Jurný,,28,robotník,Bratislava
10,"VZDOR - strana práce",7,Zlata,Pomajdíková,Mgr.,53,opatrovateľka,Arnutovce
10,"VZDOR - strana práce",8,Anton,Orokocký,,56,robotník,"Vranov nad Topľou"
10,"VZDOR - strana práce",9,Marián,Červený,,37,"lopatkár turbín",Žilina
10,"VZDOR - strana práce",10,Štefan,Kubini,,22,"študent VŠ",Lipovce
10,"VZDOR - strana práce",11,Ivan,Čavajda,,62,"odborný referent",Čadca
10,"VZDOR - strana práce",12,Tomáš,Bóka,Bc.,29,novinár,Trnava
10,"VZDOR - strana práce",13,Lukáš,Pirošík,,26,"obrábač kovov",Žilina
10,"VZDOR - strana práce",14,Miroslav,Biel,,34,robotník,"Považská Bystrica"
10,"VZDOR - strana práce",15,Peter,Černák,,42,robotník,Myjava
10,"VZDOR - strana práce",16,Regina,Laliková,,55,robotníčka,"Veľký Krtíš"
10,"VZDOR - strana práce",17,Tomáš,Klimek,Mgr.,25,"administratívny pracovník",Bratislava
10,"VZDOR - strana práce",18,Milan,Olšovský,,50,"invalidný dôchodca","Dolný Lieskov"
10,"VZDOR - strana práce",19,Lukáš,Šalap,,25,"koordinátor MsÚ",Stropkov
10,"VZDOR - strana práce",20,Renáta,Kacová,,49,kontrolórka,"Dolný Kubín"
10,"VZDOR - strana práce",21,Štefan,Rác,,34,izolatér,Nesluša
10,"VZDOR - strana práce",22,Miroslav,Biel,,58,zootechnik;inseminátor,"Považská Bystrica"
10,"VZDOR - strana práce",23,Dušan,Sabol,,60,opatrovateľ,Istebné
10,"VZDOR - strana práce",24,Patrik,Židek,,25,izolatér,"Kysucké Nové Mesto"
10,"VZDOR - strana práce",25,Stanislav,Čavajda,Ing.,57,SZČO,"Kysucké Nové Mesto"
10,"VZDOR - strana práce",26,Terézia,Darvašová,,26,robotníčka,"Veľký Krtíš"
10,"VZDOR - strana práce",27,Leonid,Podstranický,PhDr.,53,"IT špecialista","Banská Bystrica"
10,"VZDOR - strana práce",28,Dominik,Horeličan,,25,"dopravný dispečer",Zákopčie
10,"VZDOR - strana práce",29,Rudolf,Varga,,41,opatrovateľ,Košice
10,"VZDOR - strana práce",30,Adam,Nosek,,24,"študent VŠ",Hajtovka
10,"VZDOR - strana práce",31,Anton,Mihálik,,48,"poistný poradca",Voznica
10,"VZDOR - strana práce",32,Ladislav,Michalek,,27,"IT administrátor",Senec
10,"VZDOR - strana práce",33,Tomáš,Lalik,,26,kaderník,"Veľký Krtíš"
10,"VZDOR - strana práce",34,Slavomír,Guráň,,67,dôchodca,Vlachy
10,"VZDOR - strana práce",35,Valér,Simko,,32,SZČO,Svidník
10,"VZDOR - strana práce",36,Peter,Kasarda,,64,dôchodca,"Vyšná Olšava"
10,"VZDOR - strana práce",37,Vladimír,Zákopčan,Mgr.,52,"zamestnanec bezpečnostnej služby",Svrčinovec
10,"VZDOR - strana práce",38,Tomáš,Křibský,,29,vodič,"Dolný Kubín"
10,"VZDOR - strana práce",39,Milan,Ostatník,Ing.,71,dôchodca,Humenné
10,"VZDOR - strana práce",40,Michal,Sklenčár,Ing.,57,"pracovník bezpečnostnej služby",Humenné
10,"VZDOR - strana práce",41,Marek,Basala,,39,"majster drevovýroby",Dedačov
10,"VZDOR - strana práce",42,Jozef,Bajkó,,31,"zástupca vedúceho predajne",Humenné
10,"VZDOR - strana práce",43,Peter,Kosť,,35,robotník,Vyškovce
10,"VZDOR - strana práce",44,Jaroslav,Firkaľ,,50,vodič,Volica
10,"VZDOR - strana práce",45,Pavol,Tkač,,22,robotník,Prituľany
10,"VZDOR - strana práce",46,Štefan,Fedič,,48,vodič,Závadka
10,"VZDOR - strana práce",47,Vladimír,Chalupka,,27,skladník,Humenné
11,"MOST - HÍD",1,Béla,Bugár,Ing.,57,"poslanec NR SR",Šamorín
11,"MOST - HÍD",2,Lucia,Žitňanská,doc.;JUDr.;PhD.,51,"poslankyňa NR SR",Bratislava
11,"MOST - HÍD",3,László,Sólymos,Ing.,47,"poslanec NR SR",Bratislava
11,"MOST - HÍD",4,Zsolt,Simon,Ing.,45,"poslanec NR SR",Padarovce
11,"MOST - HÍD",5,Gábor,Gál,Mgr.,41,"poslanec NR SR","Veľká Mača"
11,"MOST - HÍD",6,Tibor,Bastrnák,MUDr.,51,"poslanec NR SR",Komárno
11,"MOST - HÍD",7,Ivan,Švejna,Ing.,50,"poslanec NR SR",Bratislava
11,"MOST - HÍD",8,Elemér,Jakab,Mgr.,48,"poslanec NR SR","Veľké Raškovce"
11,"MOST - HÍD",9,Arpád,Érsek,PaedDr.,57,"poslanec NR SR",Šamorín
11,"MOST - HÍD",10,František,Šebej,PhDr.;CSc.,68,"poslanec NR SR",
11,"MOST - HÍD",11,Edita,Pfundtner,Mgr.,43,"poslankyňa NR SR",Bratislava
11,"MOST - HÍD",12,Gabriel,Csicsai,MVDr.;PhD.,47,"poslanec NR SR","Dunajská Streda"
11,"MOST - HÍD",13,Péter,Vörös,Mgr.,49,"poslanec NR SR",Komárno
11,"MOST - HÍD",14,Peter,Krajňák,Mgr.,34,pedagóg,Prešov
11,"MOST - HÍD",15,Irén,Sárközy,Ing.;JUDr.,46,ekonómka,"Dunajská Streda"
11,"MOST - HÍD",16,Peter,Antal,Mgr.,43,primátor,"Žiar nad Hronom"
11,"MOST - HÍD",17,Ladislav,Balódi,Mgr.,44,"starosta obce",Vydrany
11,"MOST - HÍD",18,Štefan,Vavrek,Mgr.,33,"starosta obce","Rimavská Seč"
11,"MOST - HÍD",19,Zuzana,Csadyová,Mgr.,50,"starostka obce","Čierna Voda"
11,"MOST - HÍD",20,Peter,Kresák,"doc. JUDr.;CSc.",61,"vysokoškolský učiteľ",Bratislava
11,"MOST - HÍD",21,Karol,Pataky,Ing.,38,primátor,"Kráľovský Chlmec"
11,"MOST - HÍD",22,Andrea,Vitkóová,JUDr.;PhD.,42,právnička,Štúrovo
11,"MOST - HÍD",23,Tomáš,Galbavý,Mgr.,57,politológ,Nitra
11,"MOST - HÍD",24,Pavol,Burdiga,,49,primátor,Rožňava
11,"MOST - HÍD",25,Bertalan,Bóna,Ing.,58,podnikateľ,"Nové Zámky"
11,"MOST - HÍD",26,Peter,Morvay,Bc.,26,"on-line manažér",Senec
11,"MOST - HÍD",27,Marián,Tóth,Ing.,38,"starosta obce",Tvrdošovce
11,"MOST - HÍD",28,Ľuba,Kráľová,PhDr.;PhD.,56,"projektová manažérka","Zlatá Baňa"
11,"MOST - HÍD",29,Zoltán,Fekete,Ing.,49,"starosta obce",Nýrovce
11,"MOST - HÍD",30,Stanislav,Vospálek,PhDr.;MBA,41,riaditeľ,"Spišská Nová Ves"
11,"MOST - HÍD",31,Viktor,Lestyánszky,,53,"starosta obce","Ipeľské Predmostie"
11,"MOST - HÍD",32,Róbert,Tölgyesi,,46,SZČO,Šaľa
11,"MOST - HÍD",33,Martin,Dubéci,MSc.,29,analytik;aktivista,Bratislava
11,"MOST - HÍD",34,Eva,Čákváriová,Bc.,54,"starostka obce",Bíňa
11,"MOST - HÍD",35,Zoltán,Marczell,Ing.,47,"starosta obce","Malé Dvorníky"
11,"MOST - HÍD",36,Vladimír,Vágási,,53,podnikateľ,Košice
11,"MOST - HÍD",37,Iveta,Plšeková,MUDr.,45,lekárka,Bratislava
11,"MOST - HÍD",38,Tomáš,Agócs,,41,geodet,"Gemerský Jablonec"
11,"MOST - HÍD",39,Norbert,Krušinský,Ing.,33,"vedúci prevádzky","Moldava nad Bodvou"
11,"MOST - HÍD",40,Zoltán,Forró,Ing.,32,"organizačný manažér",Trstice
11,"MOST - HÍD",41,Alexander,Slafkovský,MUDr.,65,lekár,"Liptovský Mikuláš"
11,"MOST - HÍD",42,Lajos,Csóka,Ing.,52,"starosta obce","Veľké Kosihy"
11,"MOST - HÍD",43,Kristína,Bugárová,,49,podnikateľka,"Trhová Hradská"
11,"MOST - HÍD",44,Jakub,Kuruc,,22,"ekologický aktivista",Bratislava
11,"MOST - HÍD",45,Róbert,Csudai,,50,"starosta obce",Hronovce
11,"MOST - HÍD",46,Ágnes,Héder,PaedDr.,54,mediátorka,Komárno
11,"MOST - HÍD",47,Tímea,Feketeová,Ing.,42,ekonómka,Gabčíkovo
11,"MOST - HÍD",48,Gustáv,Magyarics,,43,"starosta obce","Zemianska Olča"
11,"MOST - HÍD",49,Zoltán,Antal,Mgr.,53,lekárnik,Tornaľa
11,"MOST - HÍD",50,Rudolf,Héger,,51,manažér,Komárno
11,"MOST - HÍD",51,Pavol,Krutý,Bc.,31,"projektový manažér",Senica
11,"MOST - HÍD",52,Jozef,Koša,,69,"starosta obce",Pribeta
11,"MOST - HÍD",53,Renáta,Medgyesová,,33,športovkyňa,"Veľké Blahovo"
11,"MOST - HÍD",54,Zoltán,Kovács,Ing.,51,ekonóm,Senec
11,"MOST - HÍD",55,Ervin,Chomča,MUDr.,51,lekár,"Galanta Agneša"
11,"MOST - HÍD",56,,óthová,,55,podnikateľka,Šamorín
11,"MOST - HÍD",57,František,Magyari,Ing.,44,"starosta obce",Chotín
11,"MOST - HÍD",58,Rita,Pásztorová,Ing.,33,"starostka obce","Malá nad Hronom"
11,"MOST - HÍD",59,Štefan,Kertész,Ing.,54,"chemický inžinier","Panické Dravce"
11,"MOST - HÍD",60,Štefan,Szidor,Ing.,60,"letecký inžinier",Prešov
11,"MOST - HÍD",61,Silvester,Galo,MUDr.;PhD.,42,lekár,Dražkovce
11,"MOST - HÍD",62,Mária,Vargová,MUDr.,49,"očná lekárka",Vojany
11,"MOST - HÍD",63,Viliam,Rigo,,52,"starosta obce","Veľký Grob"
11,"MOST - HÍD",64,František,Vangel,,45,"konateľ spoločnosti","Dunajská Streda"
11,"MOST - HÍD",65,Jozef,Bojčík,PaedDr.;MPH,51,"pedagogický pracovník",Košice
11,"MOST - HÍD",66,Karol,Farkas,,40,"starosta obce",Trávnik
11,"MOST - HÍD",67,Ladislav,Lang,MVDr.,39,"veterinárny lekár",Šimonovce
11,"MOST - HÍD",68,Michal,Goriščák,PhDr.;Bc.,30,doktorand,Svidník
11,"MOST - HÍD",69,Rastislav,Žitný,Mgr.,44,manažér,Bratislava
11,"MOST - HÍD",70,Eva,Polerecká,JUDr.,47,právnička,"Nové Zámky"
11,"MOST - HÍD",71,Zoltán,Borsiczký,JUDr.,47,"občiansky aktivista",Šaľa
11,"MOST - HÍD",72,Ladislav,Kukolík,MUDr.,58,lekár,"Žiar nad Hronom"
11,"MOST - HÍD",73,Jozef,Jobbágy,Ing.,64,"starosta obce","Svätý Peter"
11,"MOST - HÍD",74,Boris,Brunner,Ing.,37,podnikateľ,Sládkovičovo
11,"MOST - HÍD",75,Peter,Kakuloš,Ing.,32,manažér,Košice
11,"MOST - HÍD",76,Ľubica,Kováčová,M.A.,30,"zahraničná tajomníčka",Bratislava
11,"MOST - HÍD",77,Ivana,Festenburg,MUDr.,34,stomatologička,Košice
11,"MOST - HÍD",78,Daniela,Baranová,PhDr.;PhD.,60,"administratívna pracovníčka","Banská Bystrica"
11,"MOST - HÍD",79,Ján,Buocik,Mgr.,38,advokát,Bratislava
11,"MOST - HÍD",80,Michal,Zurbola,,50,"starosta obce",Leles
11,"MOST - HÍD",81,Jozef,Maďar,Mgr.,44,"projektový manažér",Handlová
11,"MOST - HÍD",82,Lajos,Berner,,52,"starosta obce",Janíky
11,"MOST - HÍD",83,Ondrej,Hanzlík,JUDr.,48,"príslušník HaZZ","Nové Zámky"
11,"MOST - HÍD",84,Gabriel,László,Bc.,45,"starosta obce",Mad
11,"MOST - HÍD",85,Branislav,Horník,Ing.,46,"regionálny tímleader","Bánovce nad Bebravou"
11,"MOST - HÍD",86,Erzsébet,Hamerlik,,24,študentka,Vinica
11,"MOST - HÍD",87,František,Mészáros,Ing.,54,"starosta obce","Veľký Cetín"
11,"MOST - HÍD",88,Vojtech,Ravasz,Bc.,56,ekonóm,Holice
11,"MOST - HÍD",89,Atila,Oravecz,Mgr.,49,"starosta obce","Turňa nad Bodvou"
11,"MOST - HÍD",90,Attila,Tuloki,Bc.,45,"vedúci prevádzky",Štúrovo
11,"MOST - HÍD",91,Peter,Szabó,MUDr.,45,lekár,Matúškovo
11,"MOST - HÍD",92,Jozef,Dúcz,Ing.,49,vodohospodár,Malinovo
11,"MOST - HÍD",93,Karol,Streda,,49,"starosta obce",Málaš
11,"MOST - HÍD",94,Mária,Vinczeová,,49,"poštová doručovateľka","Gemerská Ves"
11,"MOST - HÍD",95,Rudolf,Gregorovič,Ing.;Mgr.,45,manažér,Humenné
11,"MOST - HÍD",96,Erik,Bojničan,Mgr.,27,politológ,Hlohovec
11,"MOST - HÍD",97,František,Miklós,Ing.,33,"starosta obce",Sap
11,"MOST - HÍD",98,Tomáš,Meravý,Ing.,30,ekonóm,Viničné
11,"MOST - HÍD",99,Pavol,Nagy,Ing.,28,"stavebný inžinier",Fiľakovo
11,"MOST - HÍD",100,Petra,"Nagyová Džerengová",Ing.,44,spisovateľka,Bratislava
11,"MOST - HÍD",101,Ivan,Vaňo,,42,SZČO,Prievidza
11,"MOST - HÍD",102,Erika,Beňová,JUDr.,56,"súdna exekútorka",Košice
11,"MOST - HÍD",103,Gabriela,"Józan Horváth",Ing.,33,"stavebná inžinierka","Štvrtok na Ostrove"
11,"MOST - HÍD",104,Vladimír,Savčinský,RNDr.,52,učiteľ,Bardejov
11,"MOST - HÍD",105,Peter,Bollo,,42,"starosta obce","Krásnohorské Podhradie"
11,"MOST - HÍD",106,Zoltán,Szabó,,49,"starosta obce",Padáň
